student_reg_no,course_code,created_at,updated_at,is_reguler
THAWSEC601,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC601,DPECMI1S740,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC601,DPECMI2S443,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC602,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC602,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC602,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC603,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC603,DPECMJS543,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC603,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC603,DPEC103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC604,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC604,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC604,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC605,DPECMI1S430,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC605,DPEC101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC605,DPECMI1S399,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC606,DPECMJS176,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC606,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC606,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC606,DPEC102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC606,DPENMI2S436,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC607,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC607,DPECMJS270,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC607,DPECCOS735,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC608,DPEC103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC608,DPECMI1S108,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC608,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC609,DPECMJS543,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC609,DPECMI2S443,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC609,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC609,DPCSCOS721,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC610,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC610,DPECCOS378,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC610,DPECMI1S108,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC611,DPECMI1S430,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC611,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC611,DPECMI1S684,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC612,DPEC101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC612,DPECMI1S108,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC612,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC613,DPEC102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC613,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC613,DPECCOS211,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC614,DPECMI1S108,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC614,DPECCOS735,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC614,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC614,DPEC101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC615,DPECCOS559,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC615,DPEC101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC615,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC615,DPECMJS270,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC616,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC616,DPECCOS454,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC616,DPECMI1S430,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC617,DPEC102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC617,DPECMI1S740,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC617,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC617,DPECMI1S399,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC618,DPECMJS543,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC618,DPECMI2S556,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC618,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC618,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC619,DPECMI1S430,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC619,DPECMJS176,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC619,DPECMI1S399,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC620,DPECCOS211,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC620,DPECMJS176,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC620,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC621,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC621,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC621,DPECMI2S556,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC621,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC622,DPECMI1S809,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC622,DPECMI1S399,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC622,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC622,DPECCOS378,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC623,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC623,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC623,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC624,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC624,DPECMJS270,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC624,DPECCOS735,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC625,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC625,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC625,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC626,DPEC102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC626,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC626,DPECCOS211,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC626,DPECMI1S430,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC627,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC627,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC627,DPECCOS692,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC628,DPECMI2S277,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC628,DPECMI1S399,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC628,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC628,DPNTMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC629,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC629,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC629,DPECMI2S277,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC630,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC630,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC630,DPECCOS454,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC631,DPECMI2S752,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC631,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC631,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC632,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC632,DPECMI1S574,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC632,DPECMI2S638,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC632,DPECCOS211,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC633,DPECMI2S752,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC633,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC633,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC633,DPECCOS559,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC634,DPECCOS378,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC634,DPECCOS454,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC634,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC635,DPECMJS392,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC635,DPECMJS270,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC635,DPECMI1S809,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC635,DPECMJS176,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC636,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC636,DPECMI1S265,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC636,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC636,DPMSMI2S276,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC637,DPEC103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC637,DPECCOS146,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC637,DPECMI1S809,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC637,DPECMI2S875,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC637,DPEE101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC638,DPECMI2S752,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEC638,DPECCOS824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC638,DPECMJS176,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC639,DPECMI2S174,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC639,DPECMI1S684,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC639,DPEC103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC640,DPECMI2S443,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC640,DPEC103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEC640,DPECMI2S556,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME601,DPMECOS744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME601,DPMEMI1S625,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME601,DPMEMI1S882,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME601,DPMEMJS723,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME602,DPMEMI2S459,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME602,DPMEMJS205,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME602,DPMEMI2S822,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME602,DPMECOS525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME603,DPMEMJS723,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME603,DPMECOS744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME603,DPMEMI1S185,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME603,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME604,DPMEMJS561,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME604,DPMECOS888,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME604,DPMEMJS614,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME604,DPMECOS744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME605,DPMECOS525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME605,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME605,DPMEMI2S459,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME605,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME606,DPMEMI2S459,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME606,DPME102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME606,DPMECOS888,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME606,DPCH402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME607,DPMEMI1S300,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME607,DPMEMI2S317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME607,DPMECOS525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME608,DPMEMJS723,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME608,DPMEMI1S625,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME608,DPME102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME608,DPMEMI2S317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME608,DPCE2MI2S643,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME609,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME609,DPMEMI1S267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME609,DPMEMI1S185,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME610,DPMEMJS561,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME610,DPMEMI1S625,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME610,DPMEMJS391,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME610,DPMEMI2S661,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME611,DPMEMI2S143,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME611,DPMEMJS190,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME611,DPMEMI2S822,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME611,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME612,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME612,DPMEMI2S661,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME612,DPMEMI2S459,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME612,DPMEMI1S708,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME613,DPMEMI1S300,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME613,DPMEMI1S708,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME613,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME613,DPMECOS525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME614,DPMEMI1S185,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME614,DPME102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME614,DPMEMI1S300,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME614,DPMEMI2S661,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME615,DPMECOS374,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME615,DPME102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME615,DPMECOS261,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME615,DPMEMJS873,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME616,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME616,DPMEMI1S267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME616,DPMECOS744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME616,DPMECOS261,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME617,DPME102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME617,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME617,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME617,DPMECOS374,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME618,DPMEMI1S267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME618,DPMECOS374,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME618,DPMECOS261,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME618,DPMEMI2S143,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME619,DPMEMI1S882,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME619,DPMEMI1S708,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME619,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME620,DPMEMJS561,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME620,DPMECOS473,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME620,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME620,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME621,DPMEMI2S744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME621,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME621,DPMECOS374,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME621,DPMECOS473,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME622,DPMECOS473,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME622,DPMEMJS205,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME622,DPMEMI1S708,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME622,DPMEMI2S744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME623,DPMECOS261,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME623,DPMEMJS190,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME623,DPMEMI2S512,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME623,DPCSMI2S794,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME624,DPMEMI2S822,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME624,DPMEMJS410,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME624,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME625,DPME101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME625,DPMEMJS410,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME625,DPMEMI2S143,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME625,DPMEMJS873,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME626,DPMECOS744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME626,DPMEMI2S317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME626,DPMECOS525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME627,DPME101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME627,DPMEMI2S661,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME627,DPMEMI2S744,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME628,DPMEMJS391,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME628,DPMEMI1S185,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME628,DPMEMJS873,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME628,DPME101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME629,DPMEMI1S625,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME629,DPMEMI1S882,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME629,DPMEMJS723,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME629,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME630,DPMEMJS723,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME630,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME630,DPME103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME630,DPMEMJS391,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME631,DPMEMI2S317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME631,DPMEMI1S476,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME631,DPMEMI2S143,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSME631,DPMEMI1S300,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSME632,DPMECOS473,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
